country,domain,delphi_insample_mae,delphi_outsample_mae,delphi_insample_mape,delphi_outsample_mape,selftune_insample_mae,selftune_outsample_mae,selftune_insample_mape,selftune_outsample_mape,guided_insample_mae,guided_outsample_mae,guided_insample_mape,guided_outsample_mape
Uzbekistan,,579.8238985704471,2758.7503746356624,16.124476047819154,15.707612474548672,1654.2330322265625,1266.41845703125,0.2878220379352569,0.0774886757135391,2094.363037109375,2370.05859375,0.3265774548053741,0.1597724258899688
Bahamas,,0.2438607947956015,243.8738557040445,0.2330034802374367,49.634864867759575,445.687255859375,293.18316650390625,0.7842226028442383,0.4658212065696716,757.6798095703125,601.5581665039062,0.855405330657959,0.620000422000885
United States,Virginia,59.19200763454319,8036.421319972939,2.331712387613728,23.059670691144586,798.1336669921875,6982.2978515625,0.1103604808449745,0.2844327986240387,1320.6302490234375,4871.58935546875,0.163922443985939,0.1750769019126892
Greece,,152.86353240304854,3010.6769686736834,14.613738262221524,105.02000646226604,608.7620849609375,177.62139892578125,0.3077398538589477,0.0685250759124755,1192.746826171875,378.197021484375,0.4475777447223663,0.1204271465539932
United States,Louisiana,377.4392359952169,157501.31936410273,6.360128393035764,440.9212204869434,3272.113525390625,3154.01123046875,0.1763383597135543,0.089542731642723,2503.138671875,2286.77001953125,0.2072092145681381,0.0692492350935936
Madagascar,,18.680195452289954,260.98601881353727,10.292715390011036,20.187404727128808,363.7863464355469,407.93505859375,0.6274725198745728,0.6075213551521301,513.6622314453125,295.07666015625,0.6996592879295349,0.3576467037200928
United States,Alabama,67.65053683669319,1394.3310886584984,6.413970191220865,9.626279286242797,402.7608337402344,3161.70654296875,0.1035689115524292,0.3436178565025329,614.802978515625,2802.583740234375,0.1687123775482177,0.2904595732688904
United States,Wyoming,13.1788029031797,56.47258878004014,3.637529806797792,6.178686497623102,201.4179229736328,100.27420806884766,0.3230538666248321,0.1308600008487701,417.9032287597656,122.55158233642578,0.4857627749443054,0.1243296116590499
United States,New Mexico,47.39479719220471,1135.1300373337942,4.437407500659299,15.734924280635306,235.89317321777344,697.2787475585938,0.1401320397853851,0.1128052324056625,266.1634216308594,639.265380859375,0.1607046872377395,0.1014266833662986
United States,West Virginia,11.700714340435749,51.51384787574272,2.1506506694057115,2.753113437194146,86.45857238769531,348.80780029296875,0.1397015303373336,0.2420147061347961,97.522705078125,381.08111572265625,0.1604443788528442,0.2706095576286316
United States,Utah,54.26896166390728,458.7178645425265,4.763672092313179,5.666426685011314,287.57281494140625,1482.7515869140625,0.1178359910845756,0.2529684007167816,313.45465087890625,1159.082763671875,0.1404287964105606,0.1846849620342254
United States,Minnesota,55.017653226877975,3997.449228456288,5.869056926756454,21.42834980915936,184.0482635498047,5401.2705078125,0.1256114840507507,0.4861713945865631,253.63571166992188,3097.6875,0.1494668871164322,0.2176102846860885
United States,Montana,2.3250034549539658,26.336921667846926,0.745957009580571,5.184668014764369,262.4037475585937,245.83897399902344,0.4081590175628662,0.3349978923797607,708.9287719726562,732.7974853515625,0.6430001854896545,0.6002249717712402
Zambia,,44.907143752795726,479620.3198838607,9.141241186327283,26087.92042896809,112.17330169677734,196.8199615478516,0.1994045525789261,0.1399934887886047,108.89141082763672,350.3855285644531,0.192315474152565,0.2807445228099823
United States,Ohio,360.5110600331228,5104.592064319497,13.631015494528102,17.672958894267282,1478.365234375,2688.83642578125,0.1568470597267151,0.1009455546736717,1276.9935302734375,3011.32080078125,0.1421706229448318,0.1167352348566055
United States,Puerto Rico,45.5174215531224,863.579241624564,5.434286826367399,22.42076174360574,120.24675750732422,952.368896484375,0.1113220453262329,0.3777099549770355,104.31946563720705,902.8853759765624,0.1151610985398292,0.3500682711601257
United States,Iowa,88.79254692897423,2510.695876031049,7.576244843917294,14.939109167870926,364.4580993652344,6710.201171875,0.1348082870244979,0.2932682633399963,237.98660278320312,2615.36279296875,0.1162332594394683,0.1457479894161224
Spain,,7607.662346684161,7206.559942534288,158.5175328649612,3.3318287358934016,8080.4453125,21763.08984375,0.2948424816131592,0.1119569763541221,7306.27880859375,8630.9326171875,0.3025570809841156,0.0411543920636177
United States,Michigan,535.9500690850131,571.8693481267496,6.43058959561061,1.1677728275065276,4426.22998046875,3389.0341796875,0.1246361210942268,0.0698099434375763,2644.51953125,4980.94677734375,0.1159398481249809,0.1091394871473312
United States,Maine,11.765707505158394,226.36992458365185,2.2041332935023186,11.73243241527485,79.21401977539062,548.0493774414062,0.1455454677343368,0.4219145774841308,124.80085754394533,371.9679260253906,0.193966656923294,0.2496771216392517
Saudi Arabia,,534.3934345629655,14920.249434144062,23.35705282325211,29.516760507983943,565.7054443359375,5436.1357421875,0.1310931146144867,0.126675009727478,528.7106323242188,6355.732421875,0.1301183253526687,0.144874706864357
United States,South Dakota,58.63096569441048,24657.825318615483,4.5293563488196895,470.8325856517156,249.95465087890625,538.2581176757812,0.1631482690572738,0.1250746995210647,270.84442138671875,469.7674255371094,0.1817917078733444,0.1063718199729919
United States Virgin Islands,,25.974947293140016,424.5652738462189,8.825821253543701,37.19570655285229,224.2870635986328,371.4933166503906,0.3920712769031524,0.5190929770469666,346.4034423828125,251.21836853027344,0.4845659434795379,0.3007663190364837
Kenya,,21.82398958854128,844.9533061913447,6.836310278518025,38.01972983880657,264.1629333496094,1105.9237060546875,0.4223258793354034,1.3795166015625,395.6258850097656,1002.3699951171876,0.509885311126709,1.1130435466766355
United States,Massachusetts,486.41426281396247,13193.854373310462,18.145288328304204,16.144839654152793,2174.463134765625,6539.9462890625,0.2061986327171325,0.0910773649811744,3382.012939453125,4945.49365234375,0.2739889323711395,0.0668857023119926
Yemen,,30.36513583822983,126.94946235182444,7.357212769616487,8.078344004813099,141.71890258789062,228.1217498779297,0.264351487159729,0.1867663115262985,182.1540679931641,175.81629943847656,0.3024396896362304,0.1367641985416412
Nigeria,,52.06213254624003,1897.3275758220368,8.511133688284424,18.54363202668998,247.26388549804688,2167.45361328125,0.272292822599411,0.2096698135137558,207.70887756347656,2153.106201171875,0.2592639029026031,0.3172379732131958
