,country,domain,first_day_above_hundred,alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3
127,Netherlands,,2020-03-08,1.4580888629019804,1.4249921732791564,1.9809236179952223,0.237521023497915,0.20537216959787624,0.37683520664286074,2.870645576603241,2.631298714966881,1.2660929651328594,12.107719729889896,0.7856453581727635,0.20188760318181506
128,Nauru,,2022-06-19,1.5,100.0,15.0,0.02,0.01,5.0,5.0,0.001,5.0,2.6025380352267007,100.0,0.2
129,Bangladesh,,2020-04-06,0.7729862137511848,5.986990200253764,9.597691878882785,0.5,0.02113163007732279,0.35522889285138015,4.6570903566790465,1.8927158505582922,0.8779017786092319,30.065992988391805,9.00657914606227,1.891155853592002
130,New Caledonia,,2021-03-18,1.5,-199.99927879950934,15.0,0.02,0.01,5.0,0.001,0.6459662661107152,5.0,21.502319171963833,1.4440503740926511,0.2
131,Montenegro,,2020-08-02,0.5801589953441391,-23.85865071758562,1.6603672843338875,0.03691939367700245,0.0451385559115137,0.8907926331547699,0.32960442426504694,0.20223626263836478,2.9117003826089527,80.95252472087006,35.434852455398975,2.0
132,Gabon,,2020-04-18,1.499463475839758,8.781105705357973,2.1173925212887377,0.02,0.10087116184259454,4.426427805947853,0.007592994122098742,0.04765551477124873,2.8297667940068596,60.1546893374028,8.043315754195154,1.0038354937708562
133,Kosovo,,2020-03-30,1.5,4.611037936792721,6.5582569590506035,0.5,0.07166226816231074,2.608630897175546,3.0795446840455387,0.001,5.0,119.8005847213127,24.936410160177044,0.2
134,Malta,,2020-03-22,0.5759848313108966,14.644446147062679,15.0,0.5,0.011264486626409762,-0.2,1.2674664046517514,0.0010561235063391212,4.999985847177794,40.54795876232772,1.0151407658596499,0.2
135,Niger,,2020-04-02,0.15534924397992816,1.4886462099222484,15.0,0.02,0.049687123858370874,-0.2,5.0,1.1890399656471495,5.0,29.779978046536375,4.9316873608656495,2.0
136,Honduras,,2020-03-30,0.15621879493916874,-116.77752912693822,12.108974592378786,0.03535172260563377,0.25,0.7982576621555425,0.006508758396115229,0.20391966419110308,4.568658933009242,26.533400617216614,39.90291528164751,1.9981282872302748
137,Malaysia,,2020-03-10,1.5,5.362836220682912,5.186278018184789,0.26869772964864896,0.02610618506513897,0.49367888950120653,5.0,0.6309949901013354,4.896639596746933,228.59737514348345,62.92469122470516,0.28799845585717926
138,Guyana,,2020-05-12,1.4908878149683693,-30.311118549872592,2.8854826941225107,0.09029891025484112,0.05699719569328466,1.9332106681370158,2.008727693415837,0.001,2.882662079150438,32.9446052139553,1.429451681590804,0.2
139,Nicaragua,,2020-05-21,0.13340438897878798,23.10795326830409,15.0,0.025356841711639228,0.10794918223637491,5.0,1.6499203016514743,0.039258329013574796,5.0,39.476379145135716,2.9113525922729044,2.0
140,Jordan,,2020-03-23,1.352319079447998,-83.84928351950911,14.999987177808897,0.5,0.029406567135741538,-0.2,5.0,2.2425287198171358,4.019477351332087,30.459589279556877,0.6718887001511916,0.32597507863734154
141,Jersey,,2020-04-03,0.45997928671060434,6.397281607633548,15.0,0.12456838125265303,0.15769202493627701,-0.2,2.6818013278519897,0.0010482375882667956,5.0,47.06372919512879,5.236607638784574,0.2
142,Paraguay,,2020-04-06,0.6279026602296515,27.144540808156755,15.0,0.10185228477388251,0.03209955929096297,5.0,0.0158073856245862,0.0039959762457191204,0.1915389564464931,292.790728341879,22.281288285395057,2.0
143,North Macedonia,,2020-03-22,0.2476953004936694,25.11888085126192,14.999973738443119,0.03777889475489967,0.25,1.884950437748907,4.898871648602526,1.6884417223025647,0.08244700137346998,77.27772738112338,99.40125214807574,0.24159331716475413
144,Dominica,,2021-01-07,1.499968640967539,-2.201983024809943,1.0003919105277375,0.02,0.01,4.998845359371716,0.0011642775970097626,0.00108830557154808,3.8955220087462017,154.64488493242544,52.54550230221297,0.20003555718271496
145,Moldova,,2020-03-24,1.3985354996907957,0.11903094779649731,3.1821501039788984,0.10025315950252907,0.05389700237940165,0.31471931131431746,4.222298773304339,4.156514818166398,0.08506154155696241,36.93017491675242,82.17531122131459,0.20158972204141504
146,Jamaica,,2020-04-16,0.335147769782691,8.400239845745292,15.0,0.3361697576771504,0.016888206805631467,1.597574629308285,5.0,1.8929247442103518,5.0,33.76078379184276,1.6479314735794304,0.21701418908719963
147,Mongolia,,2020-05-16,0.6693632595175347,7.228164208161369,15.0,0.02,0.01,5.0,0.5714980813014378,0.001,4.966164024068652,70.53599021052048,18.185595574442747,0.2
148,Philippines,,2020-03-15,1.3786006206070094,4.225496912919756,2.8478529704497073,0.14399465023703975,0.10656446319487298,0.36571606800973444,2.9841457407099123,2.7377924956614064,1.0597816286785948,7.806561805860314,0.5077716135426215,0.2016996326807217
149,Senegal,,2020-03-25,0.29658246166301283,-67.14294214021238,10.009631084530131,0.02,0.01,4.705008562527732,0.48229826264716436,0.6951132623346269,2.504121725495847,30.77146583148026,79.70809460509362,0.2000502134066571
150,Poland,,2020-03-15,0.957075340763603,11.055171831224518,4.750213963979934,0.07863552378492207,0.06412828667580404,-0.2,4.548062698103461,0.10112491492018556,2.3707860513290737,114.32013523519657,37.95987589240531,0.5647252707465866
151,Armenia,,2020-03-19,0.9504201060914534,4.826993291217161,14.297810483607062,0.037779711477711315,0.07682078362900739,1.4606077118758116,5.0,1.0763757852939033,4.3493972069295666,117.05193317319429,41.50518735285235,0.2
152,Cote d'Ivoire,,2020-03-25,0.35381651075370596,20.50595324744948,15.0,0.5,0.013385644233034687,-0.19692135571256764,0.36410480187040645,3.2508750746896706,5.0,36.29698848857418,1.7490265734315054,0.21413695422678905
153,Mexico,,2020-03-13,1.0776035824973487,8.28185074941719,5.0266666179769555,0.0655124270443684,0.25,-0.2,1.3772718334339074,0.5169983046988493,0.49419170441605603,23.05704975062852,39.826069359404165,0.2
154,Panama,,2020-03-20,1.1909065368596108,-0.7579828168256677,1.8030217775728434,0.1370254057664759,0.04766616321217267,0.4155395917100289,0.908676090393538,2.94722028618095,0.3980810769515214,35.591397587958646,2.014718482407591,0.7144250951984412
155,Reunion,,2020-03-27,0.15423956650097406,-199.99991509571137,15.0,0.02,0.01,5.0,5.0,2.7674545257422842,5.0,39.90345503660808,7.265269848018834,0.293697676514242
156,Israel,,2020-03-12,1.4763186525390415,10.712020306397623,7.644464812098053,0.06746153927813388,0.018445660770473885,-0.2,2.6021585381855057,1.140439949957772,4.097768552852432,82.70775019085052,16.272504128738312,0.20188344231962957
157,Nigeria,,2020-03-30,0.34385442313964004,30.69205054805572,4.286071850609447,0.5,0.05269145288988912,0.3580951465400445,3.1399898847706833,0.009677850050860339,0.8501659407432037,65.03901934714064,95.51772188181603,0.2200145618159025
158,San Marino,,2020-03-17,1.5,-23.251839795373524,1.0,0.5,0.1889314415602269,2.106056658742807,0.0012385520474008616,1.4099299735168582,2.871587469242513,218.8058838155921,5.154525249922662,0.3174434164565762
159,Canada,,2020-03-12,1.3272587565567326,15.931291993109731,9.419493356720162,0.02,0.2049350637851038,-0.2,2.711539518576694,0.07470434632231449,0.25592588090375246,38.74009948568276,12.824141243224014,0.2
160,Bosnia and Herzegovina,,2020-03-22,0.14690480563003283,66.88468993698622,10.999467735858637,0.4070706948155382,0.03864270104221103,-0.19991447433528395,4.999913023069848,0.001248321323481474,5.0,33.66900502533991,1.467415950183358,0.8416597818414494
161,Maldives,,2020-04-24,1.489203119153491,-72.19813844743335,1.0004867165106897,0.02,0.01,-0.0522935162006038,0.24922675356839055,1.206066000928426,0.18310570219066363,92.03370999331037,73.46062260020932,1.999767516545461
162,Morocco,,2020-03-23,0.1536097689943201,5.37821900143649,4.9563148862904995,0.20666783675772185,0.23089767686476884,4.970744609001232,5.0,0.6020383640858257,3.2606376470931195,3.046748461871308,26.375909195865596,0.8323638084767484
163,Somalia,,2020-04-18,0.18217840098301946,36.66908007921131,1.982904879334039,0.05159508639644552,0.14569102169608455,3.2112090706887626,2.2853648322786513,0.9046665628139169,3.677152171092787,139.15147937796962,54.24604369256179,1.17656098072095
164,Papua New Guinea,,2020-08-03,0.3465844923323474,5.124620373494706,1.4307626196288907,0.023530956775170416,0.01738283637115117,1.916561924246688,0.750003219768226,0.2061687126310586,3.5122417541956352,132.66457473553805,5.931895400025914,1.4675662676583914
165,Laos,,2021-04-23,0.13255965818756588,22.443689037683605,15.0,0.02,0.01,5.0,5.0,3.2982663763827875,5.0,44.11705433531115,3.016152563342153,0.5683488284206386
166,Palau,,2022-01-16,0.8525807232742424,21.04223971218925,14.999976906549783,0.06651965183108297,0.01,4.19014202490521,2.1726073275259385,0.001,5.0,3.7247291061408965,1.7897185867316214,0.2
167,Afghanistan,,2020-03-30,0.18549889860250468,81.81020043741029,12.93927161396271,0.40797042797276994,0.04950802706749944,0.4458138904752813,4.721352642140507,4.407919787669062,1.5964686019773136,48.3091103297956,50.63665900483406,0.2022298880908609
168,Niue,,2022-11-22,1.5,20.872270659109578,7.621756156739121,0.02,0.01,5.0,0.0013980366244185235,0.001,5.0,33.80062460993146,2.589478607224647,0.2
169,Serbia,,2020-03-20,1.4995977107933285,-3.663507140501001,1.7807909457809226,0.5,0.02443261202758423,0.21562342848103028,0.7560046415394476,2.7524481221603185,0.841379147350354,4.005969079051077,0.8836382046504724,0.5602935779017322
170,Pakistan,,2020-03-19,0.8439462512990922,6.205055445806671,1.0,0.02,0.12536200977756828,0.28721298893801267,2.8129316127438244,2.0805929646428605,1.3702445276970088,31.425621299345714,0.7183173799335577,0.46506962713618005
171,Slovenia,,2020-03-15,0.42940764566973877,17.062622251757187,10.29361672910331,0.12301151502716676,0.08432670318587565,-0.2,2.3755513347907007,0.0027208734217134397,4.979623711511739,47.693322279919784,1.794080310255047,0.2
172,Portugal,,2020-03-15,1.1955245022076866,-0.4112199605616314,1.8444096205279208,0.16666422171048628,0.06282585946982966,0.23219341258222995,3.0778091693723684,2.8871833549650363,1.9899033566302076,6.678926210314138,0.28914392550202306,0.264600755640819
173,Peru,,2020-03-18,0.3329931255067518,16.723842117878466,4.491119005682486,0.16760927316780375,0.1764418041384292,-0.10007574609770242,3.690518354355311,3.2046981183398366,1.6478384043405818,14.142568880767882,99.99100346957152,0.29920450756849076
174,Romania,,2020-03-14,1.1096799902213796,1.1587784771452305,1.3503838013206897,0.24147074428567314,0.06540060141817436,0.017314895322530246,2.9288975223327762,1.9690260326139513,0.6036328852565769,6.613758603172926,2.4962942493392783,0.35762884028950576
175,Puerto Rico,,2020-03-25,0.10269205033071811,-199.99995350796667,14.99994550624524,0.05176240164760256,0.15424717451474665,0.45093683308153265,5.0,0.47246612008183964,3.4283557402904026,34.316997809219004,15.494522487042364,1.1298645449232447
176,Luxembourg,,2020-03-22,0.2803496755134216,3.1239241819989103,15.0,0.17724415180583938,0.029600104543846484,0.3271723779275382,5.0,0.0016959892378295902,5.0,145.5313185178535,37.136379438641534,0.4735261580574356
177,Oman,,2020-03-27,0.17561988471415985,56.68867703646098,3.163153620379438,0.02,0.08481314739990128,4.991103364365245,3.331527637635201,0.03431140359748756,2.4970163116243635,0.0010812987306883968,13.144365726690724,0.6153068139440233
178,Saudi Arabia,,2020-03-15,0.12643432088130957,58.578730332908776,6.21320627793212,0.02,0.22817911756265344,3.6886546032525906,4.983975272780752,1.8860594594846376,3.659115698316279,42.48151621413034,99.92369988941623,0.6751674770051683
179,Spain,,2020-03-01,0.7317692295209516,20.703354525323732,4.821746732866517,0.24861574199284528,0.09879369215822961,-0.2,3.178801624118804,3.4812190557445715,1.443066414136838,1.8795762793418855e-05,8.18319104523338,0.25432554686882075
180,Trinidad and Tobago,,2020-04-07,0.8110630813159816,-197.1536809623782,13.572959658695634,0.02,0.01,5.0,0.3099732941525322,0.38553741601411445,0.20446567389834372,201.11644178270367,61.41150723313557,0.2
181,Seychelles,,2020-07-10,0.40183994061598755,-105.52111425959413,7.1688463606584545,0.02,0.01,5.0,0.6366295492480444,0.050604763161252654,0.6529727745779966,52.31550457462497,78.11675311839126,0.2
182,Slovakia,,2020-03-19,0.6167223313763922,22.31344789739868,15.0,0.14326681147195,0.020954466181572762,-0.2,0.6886715777649199,0.1134370734875569,3.9643888622522354,229.1559680365026,16.248633613712123,0.2
183,Sweden,,2020-03-07,0.2720069126855495,-180.85851505171004,8.326132400880176,0.17545281684293357,0.1543160894764924,-0.2,4.8074743206524335,1.0876921965290445,4.3533560240942,0.0,19.753901277348696,0.25004108305273387
184,Sri Lanka,,2020-03-25,0.5511447681238285,29.258966095672854,15.0,0.10283966986010805,0.034330173669260375,5.0,0.001,0.014552170715243706,4.613753798126709,72.63622643899771,4.002454055040948,2.0
185,Tunisia,,2020-03-25,0.7710119128820817,1.9842474100258276,15.0,0.2202654839587915,0.06731442766627246,0.93993876969694,5.0,4.708810061122346,4.294828466844513,243.00988143618878,87.68484073247869,0.2
186,Saint Kitts and Nevis,,2021-06-10,1.4999457871508914,-191.01305019042312,1.0002609144495724,0.2596709800258199,0.012705282748633166,1.6897083534861976,5.0,0.001,0.0267438201280942,0.00019812053808559887,99.99999046353986,0.49673013923690545
187,Norway,,2020-03-05,0.7707084901435304,15.789356723211503,5.222690253149475,0.02,0.06710805008764313,-0.2,4.385729120423662,1.2970854705964956,0.0029857806985418593,44.322880594603646,99.99986421494978,0.2
188,Samoa,,2022-03-20,1.498149112103888,-17.217945878054724,1.2871081732052054,0.041291177099366624,0.01,2.4451261044435686,4.997424947075125,4.99397537694928,4.920790027638326,199.98629410032348,62.156399990478576,0.3654265593967581
189,Tanzania,,2020-04-18,0.2680558707980932,6.028853953338496,15.0,0.329544536535415,0.052388756579894016,0.7352090832903884,5.0,0.0021158909509924368,4.665160681548215,170.8714373395161,13.630362698004495,0.30425951363362524
190,South Africa,,2020-03-19,0.1971768348950952,62.237495815000045,13.09338860071969,0.02,0.08881858605242919,0.20779380567269595,5.0,1.2929536470498069,1.2980036415348768,73.25667903741736,38.99452942556938,0.8224689558797784
191,Rwanda,,2020-04-05,1.2764547131128294,-199.9998346616388,15.0,0.02,0.01,5.0,2.7084183173673777,0.001,5.0,16.357075191074266,0.7728113475043926,0.2
192,Suriname,,2020-06-08,0.3670624723285845,-65.15937794981187,5.552188852675392,0.0717813650407303,0.07113419673167277,2.2699558803077724,1.0209419188999083,0.9257279778448431,1.5220650237039568,57.05858557320353,55.83482245362026,0.7039150586330494
193,Lithuania,,2020-03-25,0.18688303234291262,20.181974972835576,15.0,0.20982960652632876,0.025019754900862546,-0.2,5.0,0.27841872346337027,5.0,41.532738015498346,2.4259113836141184,0.7137872674221444
194,Turks and Caicos Islands,,2020-07-31,0.26869894513068265,27.79796408519013,6.322974683033149,0.052915960360840994,0.01,-0.2,4.115766239491521,0.03944059151456316,2.059232271830126,231.42011235410678,27.055296139713143,0.2
195,United States Virgin Islands,,2020-07-05,0.168599162840424,-198.7309009831763,14.996032452025688,0.02105420978994926,0.04263692240247452,4.0966879701942505,4.735005483270117,0.0011713803864148021,4.433336925363372,42.59772115139536,20.83281733622592,0.38888058566309036
196,Nepal,,2020-05-07,0.37398907213804317,21.33501984867848,15.0,0.5,0.022784214799803162,5.0,3.2664303241537875,0.9793788515497366,2.210506664866816,124.18074885336046,80.43799074610784,0.24633410301139363
197,Saint Pierre and Miquelon,,2022-01-05,0.23978871547186414,-199.95648911285684,14.970685771317841,0.03124947420424436,0.01,5.0,4.655120101775301,0.001,4.651918766442202,10.699271869232165,10.458825909639641,0.2
198,Tonga,,2022-02-13,0.21547633084484674,-199.7958585745148,5.459251918231781,0.02,0.010724977851460232,2.539985030525439,1.4781474098231686,0.3881127414031174,4.709343090565105,10.920100061856798,23.890475066673464,0.25067130182368563
199,Iraq,,2020-03-15,1.3147369367812118,6.1054497492974145,6.7043952427905324,0.48712583977638957,0.24523535414669073,4.01472427292339,4.868910188998057,0.001,5.0,118.34882580446458,32.1498667120269,0.2000020223714736
200,Uganda,,2020-05-18,0.5487042220234919,6.929473874027396,15.0,0.02,0.01,5.0,3.645643475807016,0.9861074393517966,0.6991865695291591,106.89001736088645,62.69927046410363,0.2
201,Switzerland,,2020-03-04,0.8742944785582231,14.138160809150522,6.419955343132252,0.07045527423546243,0.05933590058023159,-0.2,4.796047334364669,4.295567166271852,1.9233477748930454,147.71309474858828,12.834076110525507,0.3380413841804377
202,Sao Tome and Principe,,2020-05-04,0.32165884159234265,18.104392285391306,15.0,0.09843110431104671,0.02754763261461319,5.0,0.09789909866489488,0.01839680292963361,2.7459969221686724,107.0129250105582,50.629371477980996,2.0
203,South Korea,,2020-02-21,0.6197270563490764,3.8263690616087005,15.0,0.02,0.03602076788586621,-0.2,5.0,3.2041250089686417,5.0,259.34630418164585,88.05865608200591,2.0
204,Tajikistan,,2020-05-04,0.902942315344267,2.4125246532003404,5.064105439446947,0.5,0.03730557312572586,5.0,4.465062349267171,0.0023837467046719484,5.0,223.19329104186411,71.93159519765817,2.0
205,Saint Barthelemy,,2020-11-13,1.5,-79.7403777985288,1.0,0.02,0.01,5.0,0.001,0.7644340177235566,1.9899595156538679,12.292911298102636,0.39449122114981205,0.2
206,Tuvalu,,2022-11-05,1.5,99.99991034025899,14.999904437541543,0.02,0.01,5.0,5.0,0.29618172483066507,5.0,2.745274278821572,99.99999482128737,0.2
207,United States,Florida,2020-03-15,0.9084223955243994,11.340824152898405,10.871732517136092,0.08797166812380801,0.04332206090386859,-0.2,2.251029605080396,1.6680746095398584,0.3557297751769126,107.64682295711697,79.09843311732375,0.9699985639069394
208,Sudan,,2020-04-21,0.8161331766787875,-1.6628743794032141,1.0,0.02,0.19206751323616741,-0.2,2.6737091512774582,2.710138496753549,0.4054735241559848,22.600995451093507,4.37410331118547,0.6079936673117324
209,United States,Washington,2020-03-07,0.36691897520132094,0.9830745363570084,1.0535289807510642,0.08923038313972326,0.12336447844903548,0.7735970034585941,2.2739108482608743,2.8805733702087504,2.1101551550438167,11.824693147573011,5.932795438831473,1.3726287308909542
210,United Kingdom,,2020-03-04,0.8816011990380365,22.401540513935977,3.0422936546337587,0.17425813980383206,0.25,-0.2,3.7574267819957865,2.071547394413626,1.0830374506238176,3.158021486633231,0.9690424857913825,0.25048952234092564
211,Lebanon,,2020-03-17,0.6901774558987442,6.184178420257085,15.0,0.5,0.036158814874969414,-0.18308791847319186,5.0,0.45454528422351276,4.782129966818158,56.353904757612874,10.92693880174094,0.21663010072846603
212,United States,Texas,2020-03-17,1.4638410498286165,-4.723801636585879,1.5794604165802761,0.08259745489976487,0.0694994166545881,0.6676706268772863,2.9946160110979636,2.8780250264572227,1.7728595436714352,5.931146578087983,0.6353364256494615,0.7802360874537405
213,Syria,,2020-05-26,0.35972220041692293,36.6400158047508,15.0,0.036620674039515334,0.0904137811536274,-0.2,0.34243195504249047,0.051331938351159796,1.4907997224473464,276.5512226459924,8.826084252758085,0.2
214,United States,Hawaii,2020-03-26,0.1,19.9334809132815,14.9994138738114,0.0816817689921652,0.029480024052202222,-0.2,2.0094227957033217,0.8939914077418858,3.321185147435358,67.15804280573502,3.729862460902146,0.979479988970153
215,Qatar,,2020-03-12,0.3808824032732568,62.09011686709058,3.6933642265373186,0.02,0.025682606909235208,4.565504875231203,0.6339791260074168,0.028620653990649357,4.9999120850312835,100.58886145691477,17.251841774599637,1.078752891945383
216,United States,Arizona,2020-03-21,1.4999980969088573,-26.37155357888351,1.4753368861002243,0.026240056073043368,0.1843758767857101,0.8492403148553724,5.0,1.8628972906004546,4.962823979814571,185.65719308153223,58.45058037944385,1.7271692776390555
217,Thailand,,2020-03-15,0.4296521088445207,3.288035030361531,14.999736966212438,0.1345259720067254,0.01962556280866138,-0.2,3.852948774231632,2.2214781722932515,3.865875451804316,0.0018848698248003014,6.301253971692994,0.2
218,United States,California,2020-03-08,0.6154784187301013,16.196180908480567,5.515265516984514,0.02,0.16305028515612047,0.04867474006537619,3.2668167506318064,3.1986658080601793,0.8484895315585229,117.43011992856813,76.77964836230188,0.4766568706076513
219,Australia,Northern Territory,2021-02-05,0.3850339831481591,9.40028556115815,14.999802131681696,0.02,0.01,4.999802987140939,0.05199107571477554,0.001548144163733674,4.957504498501418,34.33393510216713,2.682615146048241,0.2
220,United States,Rhode Island,2020-03-23,1.064598662709814,6.273159868503426,1.6063796408335904,0.0262027813643002,0.25,1.3752738605667398,2.9741265383912374,2.842395655998263,4.999504982183288,51.98793220647383,3.012642069257686,0.363823389033068
221,United States,Utah,2020-03-20,0.7888611557799253,3.2387356800694564,7.5651233965560625,0.04608695822601892,0.032216805314918495,0.8892966009413128,4.999995293185532,4.231921965270164,1.223520962779638,173.57135904376955,99.99990407533153,0.2884193083599383
222,United States,Nebraska,2020-03-27,0.5466144682254495,29.423613740346568,1.8974236874083066,0.5,0.1183133855328235,5.0,4.986912324980179,1.5016469587580352,4.028855936008782,261.30380047790425,2.6347995668133195,0.2
223,United States,Illinois,2020-03-16,1.5,-11.466742811905904,1.0,0.0955049776423566,0.11532008147766298,0.5781949053949698,4.937444083979916,2.945393453437809,3.6660895790733488,5.71979882950333,0.2461796692038604,0.3665652369282597
224,South Sudan,,2020-05-09,0.42655460598922956,14.494981483751337,13.623535332838257,0.02,0.05945180115981265,0.5299696577315371,0.001,0.4115180992253382,1.3120169418985386,96.0475589290986,40.36769974547548,2.0
225,United States,,2020-03-04,0.755050039493561,23.556822634198678,7.561429656313329,0.0686790170503273,0.08920359301234548,-0.2,4.839589166606036,4.998878003522994,0.2706864165565461,14.107071323741648,85.2803357554811,0.6095166653440015
226,Fiji,,2021-04-26,0.14530632666316323,29.066085857635365,14.999351679029292,0.06591488421961272,0.01,5.0,0.003990685735958428,0.021799282384076267,4.353049794228048,40.71328788829255,92.59026106733465,1.9981828888533013
227,Belarus,,2020-03-31,0.17023039541652693,25.280059737486912,12.523276799367974,0.03281035795729672,0.07900508618561616,5.0,3.1403936167155573,1.4311643981329853,1.9625866588636742,33.469869108088034,79.34668316374129,2.0
228,Ukraine,,2020-03-22,0.3661066861275095,33.223839027924406,3.9978833774877254,0.5,0.03643927940821102,1.1522444314240745,5.0,1.701646386766819,5.0,86.66159874653185,13.884189686249904,0.5984684690092236
229,Turkey,,2020-03-19,0.6113254457428821,17.44352762197146,2.688288254127344,0.09458735388725852,0.06780580156242598,0.876917194449869,5.0,4.546861854320158,4.999811128031185,57.452717362580685,5.235887299823123,2.0
230,United States,Montana,2020-03-27,0.33435378913216834,17.6062900583057,15.0,0.4833669494065369,0.05391331015094028,-0.2,0.0021202508250614286,0.4583782433273461,4.855150879402872,215.96076887768277,4.896919178422015,0.4441916726219683
231,United States,Kentucky,2020-03-22,1.5,-18.80228123880088,1.0,0.17080805439997188,0.14078957888504665,1.2045089391705377,3.096136487716552,1.4031931656026673,3.21752752721744,1.10310303349509,0.5638276608985308,0.2
232,Russia,,2020-03-19,1.2474647447238931,16.62917316771985,2.443248618305418,0.031024123585996984,0.19056736004044952,2.356874436056394,1.055640724426255,1.1899932191757332,4.999324015910798,204.99109027318565,62.475940698017496,0.24330750639983637
233,United States,Ohio,2020-03-19,0.2344242430610858,-23.679701428655857,4.614279219246992,0.022973451251598487,0.25,0.55035210644067,4.999986019545343,3.4078069084271023,3.0768345231579244,16.465987792755183,10.259783853279075,1.7611204847996
234,United States,Kansas,2020-03-24,0.661237649014209,8.197953438976995,1.0,0.08036826865989204,0.25,4.332010866166515,2.561720362365335,2.141214940063523,2.807463820946181,31.05664978724373,0.21574089553150202,0.5891223361571978
235,United States,Massachusetts,2020-03-12,1.364235437717985,13.23482371117162,5.359264723169795,0.02,0.2097269426371857,-0.2,1.7195832901723695,1.1185170981673835,5.0,206.58358903275766,68.05353253415768,0.2
236,United States,District of Columbia,2020-03-23,1.5,2.6448836002542957,3.017420171530328,0.032885570436952366,0.18260084954426728,0.48928244048213815,2.250696440992533,3.1012727064686474,0.5136641944642473,53.087708908050864,12.620893521310382,0.2
237,United States,New Jersey,2020-03-16,1.5,9.451688664388719,8.142039479419044,0.07203650699911834,0.10954052561076842,0.23464439239376608,5.0,4.3167772170029695,3.688415568705205,209.7000131289692,69.2744879350241,0.30718732362140144
238,Vietnam,,2020-03-23,0.1,-199.99998129487872,14.999894794242866,0.02,0.01,5.0,5.0,0.5206834162181792,4.9999906454416045,41.72680216530548,0.6624875750610698,0.26022865936834183
239,United States,Oregon,2020-03-20,0.2399877132741487,5.931434136403254,9.847692424509608,0.07742946388361642,0.06751094540697535,0.38612112033655915,4.99775718153286,0.002585363937308651,1.4481420552998598,77.04231031849503,86.48390258340325,0.9856460359627923
240,Singapore,,2020-03-01,0.6784612133286851,7.431341177729621,2.032592892141706,0.02,0.032206968893815476,0.7225230253864912,3.9295134357884796,0.0010194432584903245,4.804025804918035,76.81186384887432,24.62199453969683,0.21226856910529168
241,United States,Indiana,2020-03-21,1.4999380255091328,-0.04543145574523614,2.7619692815257366,0.13377983387192233,0.08912337358377391,0.13612130630352157,3.2153337149350167,2.918580196325943,0.9755450530328824,31.801708987942316,0.3541017735790376,1.2045225974076583
242,United States,New Mexico,2020-03-25,1.116072325478283,-0.912291467272507,3.5533282402218034,0.03762471397379953,0.1308133432324727,0.4325815366829875,4.99999993314898,1.6772935881261657,0.29622715349517553,69.64969088650466,85.75838934806241,0.311002219953747
243,United States,Oklahoma,2020-03-24,0.5313509085672858,3.6308380571952976,6.7213050739934,0.043575069418413714,0.20988039369036882,1.6675970052067606,4.698383896561849,0.0013547720200729892,4.987416791853118,146.26474032835608,56.78658849802907,1.84273977732044
244,United States,Arkansas,2020-03-21,1.2141267370265056,-153.71431964210217,9.780230847672902,0.16230011212813064,0.022966230480701788,-0.2,4.7830858220905235,1.5928274893510674,0.3710178582792636,3.7467628931607897,51.381605219833006,0.6144766449463239
245,United States,South Carolina,2020-03-20,0.5805876268690133,10.242204230693687,7.165119618118389,0.02,0.12440046883126948,-0.2,4.213427538390833,4.507886939819683,1.0841529554628138,29.269081982311253,4.577301430684853,0.35728581927158287
246,United States,Connecticut,2020-03-19,0.45160620035139426,22.035331096885017,2.335251536336316,0.16075234329288754,0.08803107233087001,-0.2,3.607462138479979,4.544557375926389,1.4694712644258567,4.936510105027056,4.403058014730701,0.3541257863429403
247,United States,Alabama,2020-03-20,1.4824337871496784,-10.630691771000658,1.441481849974571,0.09751925291179521,0.055459717621917856,0.1208098626621422,2.8009877052709875,2.803105145814155,0.09891637760883834,7.477544456545985,0.7226312385064148,0.9079542472751149
248,Mozambique,,2020-05-12,0.3286809328563971,29.97299416325851,4.871400089205893,0.022282065726049207,0.030452199225637442,0.4728233132166814,1.0032296910126317,0.307932425823506,0.029670447440657253,39.3352094335897,24.74113417076062,0.33865078762942324
249,United States,Nevada,2020-03-20,0.9388005862159311,5.584878071982045,10.474698086690946,0.1525397593582908,0.056613878912988184,-0.03624754015276457,5.0,0.824852796354114,3.5586855885275255,179.56991781890403,67.55147741198508,0.38151657251949517
250,Wallis and Futuna,,2021-03-11,1.2620536663864732,-0.6809169035034188,15.0,0.02,0.01,5.0,5.0,1.8482805497941879,0.0,246.4549230720892,69.14214633081141,0.2
251,United States,Colorado,2020-03-14,0.33817780293586425,8.384802708684312,14.983713890167758,0.032247212814283624,0.12065056024260219,-0.19999987656426957,5.0,2.334746194933933,1.2405423155181026,44.82351636444697,91.87315880659719,0.9196280314312378
252,United States,South Dakota,2020-03-31,0.8596086304648831,9.953293707539887,13.240437968441748,0.02,0.034424102824957316,-0.2,2.734721599389662,1.2181778293805554,1.410749557380863,76.4188084077363,29.689391051885487,0.2
253,United States,Michigan,2020-03-19,0.7944401350758492,10.063190017335545,15.0,0.05960052062102698,0.18726648071558577,0.4121534799236064,5.0,4.999998113343869,0.7220122717583866,59.749986107323366,23.33394147507192,0.40183834768038146
