,country,domain,first_day_above_hundred,Last_15_Days_Case_MAPE,Case_MAPE,Train_Case_MAPE,Last_15_Days_Case_MAE,Case_MAE,Train_Case_MAE,Last_15_Days_Death_MAPE,Death_MAPE,Train_Death_MAPE,Last_15_Days_Death_MAE,Death_MAE,Train_Death_MAE
23,Canada,New Brunswick,2020-04-06,13.511902392576541,5.223622281334004,3.0565558019876127,20.1065578232097,7.055589479424287,3.5817401263825546,79.31606470194527,79.31606470194527,,0.8544268833308577,0.279251110237898,0.10739856878371122
24,Canada,British Columbia,2020-03-16,28.12127603112681,11.299770385952925,6.993803563727383,692.9656504770404,191.19019368827756,40.042627901499586,16.506350659740843,10.993337889892004,9.958243042249268,24.04467019583735,8.090258635275982,2.654151124843138
25,Canada,Ontario,2020-03-10,12.921600960767213,16.574748724583287,20.192285853896273,2852.9965687219806,945.6995895984611,315.0575399716545,11.625979990818685,20.822005135098312,28.624242748598938,207.48263781939988,55.787039694495874,8.918995783808061
26,Bhutan,,2020-07-29,3.8585465733068514,2.9614042874493762,3.0881701586750543,11.195087124695549,5.996271229232543,5.042394727946456,,,,0.33375091740867213,0.18059213069270783,0.11129735596368855
27,Bulgaria,,2020-03-22,72.32943345207066,24.19329444471924,11.122547522881906,1725.9635537127351,436.675325644146,61.939525942233374,8.379423094584268,17.825163797315504,23.42599767556903,10.3037267513653,4.908139925056823,3.076312654359509
28,Chad,,2020-05-02,1.8002375155414394,4.021401637935219,5.044966395206625,15.640709745517249,17.877045996447993,17.562532937797865,2.116502345907993,3.456774437699513,4.427404440784533,1.6085417828900745,1.7050147717179471,1.9415338996420837
29,Austria,,2020-03-10,4.046905192287141,6.520416845967154,8.468464799464561,515.5184298552782,187.66986859882525,87.77213604139884,7.817926000432587,31.185015635985085,46.18831818670668,48.218631765258046,15.249758161375855,3.92705255331964
30,Bahamas,,2020-05-30,4297.438578558374,923.0658776141956,2.095522733387231,25879.47236990584,5494.793955463488,2.185700290438824,12.91397968027318,3.1969057500345657,0.495324553285298,1.7259799124273316,0.4161896636863265,0.05448570086138278
31,Belize,,2020-08-08,23.908790209667742,12.470032500646873,9.796780460165047,576.4556699418356,177.75040402084028,55.627367776454776,31.419713991942118,18.571459490456746,16.97643205488912,11.048757232372628,3.1696805180309475,0.9303062529888867
32,Brunei,,2020-03-25,14.868497634223237,6.323260598418599,3.05201405467208,20.964581664254766,8.764941796258896,4.070497404624489,35.49864933789496,34.52803687826537,33.13551478645865,0.4908641576456111,0.3790288989624269,0.34034822530885306
33,Canada,Alberta,2020-03-19,13.478846122371065,8.610115047736862,7.301417032653984,912.6966073402403,309.6424674644382,81.85356184534591,9.068241291130935,46.4038435051125,68.50292906999326,12.05468820189828,5.1051041160955375,3.21073820629788
34,Cook Islands,,2022-03-06,33.86918146432102,29.749388469355637,28.706945202852165,1789.8233381252378,830.9956081566239,403.9496882910998,256.8462354249526,231.762745626866,,2.5684623542495255,1.2614389628116474,0.6841168474001664
35,Australia,Queensland,2020-03-19,1.9256356039313953,2.0003600968048443,2.1986693232083,20.362788549552185,14.834070011754328,13.524116453627176,12.12437391931834,18.017512609501292,21.39329208177761,0.7300665588229582,0.6900905183851939,0.6484873913318596
36,Albania,,2020-03-25,3.966359053793078,2.8090061294993482,2.694285793596344,43.518011749843225,18.794966105929703,11.758171882869206,4.0664660656270275,4.648736941890418,4.9146854149459935,1.282388429191909,0.9843313938271715,0.8114235577203917
37,Argentina,,2020-03-13,116.61535987858518,30.970447734435435,5.402156049658627,14069.443540632508,3231.5234066390594,90.50801176385905,140.6932579201254,37.41169030671318,7.815527783903989,1155.6098738651958,262.7374294600286,6.250243858375875
